084,3332,1,1,512,1,40,1,6,5
085,3332,1,1,512,1,40,1,6,5
086,3332,1,1,512,1,40,1,1,1
087,3332,1,1,512,1,40,1,5,4
088,3332,1,1,512,1,40,1,1,1
089,3332,1,1,512,1,40,1,8,7
090,3332,1,1,512,1,40,1,8,4
091,3332,1,1,512,1,40,1,7,5
092,3332,1,1,512,1,40,1,4,5
093,3332,1,1,512,1,40,1,4,5
094,3332,1,1,512,1,40,1,2,1
095,3332,1,1,512,1,40,1,6,7
096,3332,1,1,512,1,40,1,1,0
097,3332,1,1,512,1,40,1,7,5
098,3332,1,1,512,1,40,1,2,3
099,3332,1,1,512,1,40,1,2,3
100,3332,1,1,512,1,40,1,1,0
101,3332,1,1,512,1,40,1,3,2
102,3332,1,1,512,1,40,1,6,3
103,3332,1,1,512,1,40,1,6,5
104,3332,1,1,512,1,40,1,2,1
105,3332,1,1,512,1,40,1,2,1
106,3332,1,1,512,1,40,1,6,7
107,3332,1,1,512,1,40,1,2,1
108,3332,1,1,512,1,40,1,3,5
109,3332,1,1,512,1,40,1,5,4
110,3332,1,1,512,1,40,1,5,4
111,3332,1,1,512,1,40,1,2,4
112,3332,1,1,512,1,40,1,10,8
113,3332,1,1,512,1,40,1,1,3
114,3332,1,1,512,1,40,1,3,1
115,3332,1,1,512,1,40,1,3,5
116,3332,1,1,512,1,40,1,4,4
117,3332,1,1,512,1,40,1,2,3
118,3332,1,1,512,1,40,1,1,0
119,3332,1,1,512,1,40,1,0,0
120,3332,1,1,512,1,40,1,6,4
121,3332,1,1,512,1,40,1,2,2
122,3332,1,1,512,1,40,1,2,1
123,3332,1,1,512,1,40,1,8,5
124,3332,1,1,512,1,40,1,1,1
125,3332,1,1,512,1,40,1,0,0
126,3332,1,1,512,1,40,1,6,7
127,3332,1,1,512,1,40,1,1,0
128,3332,1,1,512,1,40,1,2,3
129,3332,1,1,512,1,40,1,2,0
130,3332,1,1,512,1,40,1,3,4
131,3332,1,1,512,1,40,1,4,4
132,3332,1,1,512,1,40,1,6,5
133,3332,1,1,512,1,40,1,0,0
134,3332,1,1,512,1,40,1,4,3
135,3332,1,1,512,1,40,1,1,0
136,3332,1,1,512,1,40,1,2,0
137,3332,1,1,512,1,40,1,2,3
138,3332,1,1,512,1,40,1,3,3
139,3332,1,1,512,1,40,1,0,0
140,3332,1,1,512,1,40,1,6,5
141,3332,1,1,512,1,40,1,1,0
142,3332,1,1,512,1,40,1,8,5
143,3332,1,1,512,1,40,1,3,2
144,3332,1,1,512,1,40,1,4,5
145,3332,1,1,512,1,40,1,8,8
146,3332,1,1,512,1,40,1,6,5
147,3332,1,1,512,1,40,1,6,5
148,3332,1,1,512,1,40,1,6,5
149,3332,1,1,512,1,40,1,5,5
150,3332,1,1,512,1,40,1,6,5
151,3332,1,1,512,1,40,1,8,5
152,3332,1,1,512,1,40,1,4,5
153,3332,1,1,512,1,40,1,4,2
154,3332,1,1,512,1,40,1,1,2
155,3332,1,1,512,1,40,1,7,5
156,3332,1,1,512,1,40,1,2,4
157,3332,1,1,512,1,40,1,8,7
158,3332,1,1,512,1,40,1,2,3
159,4443,1,1,512,1,40,1,5,4
160,4443,1,1,512,1,40,1,5,5
161,4443,1,1,512,1,40,1,6,5
162,4443,1,1,512,1,40,1,3,2
163,4443,1,1,512,1,40,1,4,2
164,4443,1,1,512,1,40,1,2,2
165,4443,1,1,512,1,40,1,6,3
166,4443,1,1,512,1,40,1,5,6
167,4443,1,1,512,1,40,1,0,0
168,4443,1,1,512,1,40,1,6,5
169,4443,1,1,512,1,40,1,7,5
170,4443,1,1,512,1,40,1,2,3
171,4443,1,1,512,1,40,1,6,4
172,4443,1,1,512,1,40,1,2,1
173,4443,1,1,512,1,40,1,7,5
174,4443,1,1,512,1,40,1,6,5
175,4443,1,1,512,1,40,1,0,0
176,4443,1,1,512,1,40,1,4,5
177,4443,1,1,512,1,40,1,4,5
178,4443,1,1,512,1,40,1,3,5
179,4443,1,1,512,1,40,1,3,2
180,4443,1,1,512,1,40,1,8,9
181,4443,1,1,512,1,40,1,4,5
182,4443,1,1,512,1,40,1,4,4
183,4443,1,1,512,1,40,1,2,0
184,4443,1,1,512,1,40,1,0,0
185,4443,1,1,512,1,40,1,6,5
186,4443,1,1,512,1,40,1,6,5
187,4443,1,1,512,1,40,1,5,5
188,4443,1,1,512,1,40,1,5,5
189,4443,1,1,512,1,40,1,2,4
190,4443,1,1,512,1,40,1,2,1
191,4443,1,1,512,1,40,1,3,2
192,4443,1,1,512,1,40,1,6,5
193,4443,1,1,512,1,40,1,3,2
194,4443,1,1,512,1,40,1,0,0
195,4443,1,1,512,1,40,1,3,8
196,4443,1,1,512,1,40,1,2,2
197,4443,1,1,512,1,40,1,3,2
198,4443,1,1,512,1,40,1,2,2
199,4443,1,1,512,1,40,1,4,2
200,4443,1,1,512,1,40,1,0,0
201,4443,1,1,512,1,40,1,5,4
202,4443,1,1,512,1,40,1,4,2
203,4443,1,1,512,1,40,1,3,2
204,4443,1,1,512,1,40,1,6,5
205,4443,1,1,512,1,40,1,1,0
206,4443,1,1,512,1,40,1,5,5
207,4443,1,1,512,1,40,1,8,7
208,4443,1,1,512,1,40,1,2,3
209,4443,1,1,512,1,40,1,8,7
210,4443,1,1,512,1,40,1,3,4
211,4443,1,1,512,1,40,1,6,5
212,4443,1,1,512,1,40,1,2,1
213,4443,1,1,512,1,40,1,7,5
214,4443,1,1,512,1,40,1,4,5
215,4443,1,1,512,1,40,1,9,8
216,4443,1,1,512,1,40,1,4,3
217,4443,1,1,512,1,40,1,8,9
218,4443,1,1,512,1,40,1,3,2
219,4443,1,1,512,1,40,1,3,2
220,4443,1,1,512,1,40,1,4,2
221,4443,1,1,512,1,40,1,1,2
222,4443,1,1,512,1,40,1,5,7
223,4443,1,1,512,1,40,1,5,7
224,4443,1,1,512,1,40,1,3,4
225,4443,1,1,512,1,40,1,6,5
226,4443,1,1,512,1,40,1,3,5
227,4443,1,1,512,1,40,1,6,5
228,4443,1,1,512,1,40,1,2,5
229,4443,1,1,512,1,40,1,2,2
230,4443,1,1,512,1,40,1,5,5
231,4443,1,1,512,1,40,1,9,8
232,4443,1,1,512,1,40,1,7,5
233,4443,1,1,512,1,40,1,7,5
234,4443,1,1,512,1,40,1,8,7
235,4443,1,1,512,1,40,1,3,2
236,4443,1,1,512,1,40,1,6,2
237,4443,1,1,512,1,40,1,3,2
238,4443,1,1,512,1,40,1,2,2
239,4443,1,1,512,1,40,1,3,2
240,4443,1,1,512,1,40,1,5,2
241,4443,1,1,512,1,40,1,3,2
242,4443,1,1,512,1,40,1,6,8
243,4443,1,1,512,1,40,1,1,0
244,4443,1,1,512,1,40,1,7,5
245,4443,1,1,512,1,40,1,5,5
246,4443,1,1,512,1,40,1,4,5
247,4443,1,1,512,1,40,1,3,5
248,4443,1,1,512,1,40,1,4,5
249,4443,1,1,512,1,40,1,6,5
250,4443,1,1,512,1,40,1,3,4
251,4443,1,1,512,1,40,1,3,4
252,4443,1,1,512,1,40,1,8,7
253,4443,1,1,512,1,40,1,3,5
254,4443,1,1,512,1,40,1,1,0
255,4443,1,1,512,1,40,1,5,3
256,4443,1,1,512,1,40,1,5,4
257,4443,1,1,512,1,40,1,6,5
258,4443,1,1,512,1,40,1,2,1
259,4443,1,1,512,1,40,1,6,3
260,4443,1,1,512,1,40,1,0,0
261,4443,1,1,512,1,40,1,3,5
262,4443,1,1,512,1,40,1,4,5
263,4443,1,1,512,1,40,1,4,5
264,4443,1,1,512,1,40,1,1,0
265,4443,1,1,512,1,40,1,7,5
266,4443,1,1,512,1,40,1,8,7
267,4443,1,1,512,1,40,1,5,3
268,4443,1,1,512,1,40,1,4,4
269,4443,1,1,512,1,40,1,5,7
270,4443,1,1,512,1,40,1,6,5
271,4443,1,1,512,1,40,1,8,5
272,4443,1,1,512,1,40,1,8,7
273,4443,1,1,512,1,40,1,1,2
274,4443,1,1,512,1,40,1,3,2
275,4443,1,1,512,1,40,1,5,5
276,4443,1,1,512,1,40,1,6,5
277,4443,1,1,512,1,40,1,0,0
278,4443,1,1,512,1,40,1,2,3
279,4443,1,1,512,1,40,1,4,3
280,4443,1,1,512,1,40,1,5,6
281,4443,1,1,512,1,40,1,2,3
282,4443,1,1,512,1,40,1,2,2
283,4443,1,1,512,1,40,1,0,0
284,4443,1,1,512,1,40,1,4,2
285,4443,1,1,512,1,40,1,2,2
286,4443,1,1,512,1,40,1,4,2
287,4443,1,1,512,1,40,1,6,5
288,4443,1,1,512,1,40,1,4,2
289,4443,1,1,512,1,40,1,5,5
290,4443,1,1,512,1,40,1,5,5
291,4443,1,1,512,1,40,1,1,0
292,4443,1,1,512,1,40,1,5,5
293,4443,1,1,512,1,40,1,1,2
294,4443,1,1,512,1,40,1,4,2
295,4443,1,1,512,1,40,1,3,2
296,4443,1,1,512,1,40,1,7,8
297,4443,1,1,512,1,40,1,1,0
298,4443,1,1,512,1,40,1,5,6
299,4443,1,1,512,1,40,1,4,7
300,4443,1,1,512,1,40,1,7,8
301,4443,1,1,512,1,40,1,1,1
302,4443,1,1,512,1,40,1,3,2
303,4443,1,1,512,1,40,1,3,2
304,4443,1,1,512,1,40,1,2,2
305,4443,1,1,512,1,40,1,3,2
306,4443,1,1,512,1,40,1,2,2
307,4443,1,1,512,1,40,1,2,2
308,4443,1,1,512,1,40,1,5,3
309,4443,1,1,512,1,40,1,3,2
310,4443,1,1,512,1,40,1,2,2
311,4443,1,1,512,1,40,1,1,2
312,4443,1,1,512,1,40,1,5,7
313,4443,1,1,512,1,40,1,4,3
314,4443,1,1,512,1,40,1,7,5
315,4443,1,1,512,1,40,1,3,0
316,4443,1,1,512,1,40,1,1,0
317,3332,1,1,512,1,40,1,8,8
318,3332,1,1,512,1,40,1,8,7
319,3332,1,1,512,1,40,1,8,7
320,3332,1,1,512,1,40,1,7,6
321,3332,1,1,512,1,40,1,6,5
322,3332,1,1,512,1,40,1,5,3
323,3332,1,1,512,1,40,1,5,4
324,3332,1,1,512,1,40,1,0,0
325,3332,1,1,512,1,40,1,4,2
326,3332,1,1,512,1,40,1,5,4
327,3332,1,1,512,1,40,1,2,1
328,3332,1,1,512,1,40,1,7,7
329,3332,1,1,512,1,40,1,4,6
330,3332,1,1,512,1,40,1,1,0
331,3332,1,1,512,1,40,1,1,0
332,3332,1,1,512,1,40,1,1,5
333,3332,1,1,512,1,40,1,1,0
334,3332,1,1,512,1,40,1,6,4
335,3332,1,1,512,1,40,1,5,7
336,3332,1,1,512,1,40,1,1,1
337,3332,1,1,512,1,40,1,4,5
338,3332,1,1,512,1,40,1,7,5
339,3332,1,1,512,1,40,1,6,4
340,3332,1,1,512,1,40,1,7,4
341,3332,1,1,512,1,40,1,8,8
342,3332,1,1,512,1,40,1,6,4
343,3332,1,1,512,1,40,1,6,3
344,3332,1,1,512,1,40,1,0,0
345,3332,1,1,512,1,40,1,3,0
346,3332,1,1,512,1,40,1,2,1
347,3332,1,1,512,1,40,1,6,4
348,3332,1,1,512,1,40,1,7,7
349,3332,1,1,512,1,40,1,7,4
350,3332,1,1,512,1,40,1,3,1
351,3332,1,1,512,1,40,1,1,0
352,3332,1,1,512,1,40,1,3,1
353,3332,1,1,512,1,40,1,5,5
354,3332,1,1,512,1,40,1,4,5
355,3332,1,1,512,1,40,1,7,3
356,3332,1,1,512,1,40,1,8,5
357,3332,1,1,512,1,40,1,3,4
358,3332,1,1,512,1,40,1,6,7
359,3332,1,1,512,1,40,1,0,1
360,3332,1,1,512,1,40,1,8,8
361,3332,1,1,512,1,40,1,1,1
362,3332,1,1,512,1,40,1,6,5
363,3332,1,1,512,1,40,1,3,5
364,3332,1,1,512,1,40,1,0,1
365,3332,1,1,512,1,40,1,6,7
366,3332,1,1,512,1,40,1,1,4
367,3332,1,1,512,1,40,1,7,7
368,3332,1,1,512,1,40,1,1,2
369,3332,1,1,512,1,40,1,3,4
370,3332,1,1,512,1,40,1,5,7
371,3332,1,1,512,1,40,1,1,0
372,3332,1,1,512,1,40,1,4,1
373,3332,1,1,512,1,40,1,2,2
374,3332,1,1,512,1,40,1,8,2
375,3332,1,1,512,1,40,1,4,2
376,3332,1,1,512,1,40,1,1,0
377,3332,1,1,512,1,40,1,7,1
378,3332,1,1,512,1,40,1,3,1
379,3332,1,1,512,1,40,1,5,5
380,3332,1,1,512,1,40,1,3,3
381,3332,1,1,512,1,40,1,6,2
382,3332,1,1,512,1,40,1,1,0
383,3332,1,1,512,1,40,1,8,7
384,3332,1,1,512,1,40,1,6,4
385,3332,1,1,512,1,40,1,3,3
386,3332,1,1,512,1,40,1,1,0
387,3332,1,1,512,1,40,1,4,1
388,3332,1,1,512,1,40,1,2,4
389,3332,1,1,512,1,40,1,2,1
390,3332,1,1,512,1,40,1,3,0
391,3332,1,1,512,1,40,1,4,0
392,3332,1,1,512,1,40,1,4,1
393,3332,1,1,512,1,40,1,6,3
394,3332,1,1,512,1,40,1,5,3
395,3332,1,1,512,1,40,1,3,1
396,3332,1,1,512,1,40,1,3,6
397,3332,1,1,512,1,40,1,6,7
398,3332,1,1,512,1,40,1,2,1
399,3332,1,1,512,1,40,1,6,3
400,3332,1,1,512,1,40,1,4,5
401,3332,1,1,512,1,40,1,3,3
402,3332,1,1,512,1,40,1,2,2
403,3332,1,1,512,1,40,1,7,4
404,3332,1,1,512,1,40,1,3,0
405,3332,1,1,512,1,40,1,8,7
406,3332,1,1,512,1,40,1,3,4
407,3332,1,1,512,1,40,1,6,4
408,3332,1,1,512,1,40,1,8,5
409,3332,1,1,512,1,40,1,2,1
410,3332,1,1,512,1,40,1,3,1
411,3332,1,1,512,1,40,1,0,0
412,3332,1,1,512,1,40,1,5,4
413,3332,1,1,512,1,40,1,2,3
414,3332,1,1,512,1,40,1,2,2
415,3332,1,1,512,1,40,1,1,3
416,3332,1,1,512,1,40,1,6,6
417,3332,1,1,512,1,40,1,5,7
418,3332,1,1,512,1,40,1,5,5
419,3332,1,1,512,1,40,1,6,6
420,3332,1,1,512,1,40,1,4,4
421,3332,1,1,512,1,40,1,4,3
422,3332,1,1,512,1,40,1,6,5
423,3332,1,1,512,1,40,1,6,7
424,3332,1,1,512,1,40,1,0,0
425,3332,1,1,512,1,40,1,3,5
426,3332,1,1,512,1,40,1,2,3
427,3332,1,1,512,1,40,1,1,3
428,3332,1,1,512,1,40,1,1,3
429,3332,1,1,512,1,40,1,5,5
430,3332,1,1,512,1,40,1,3,3
431,3332,1,1,512,1,40,1,1,2
432,3332,1,1,512,1,40,1,2,2
433,3332,1,1,512,1,40,1,4,3
434,3332,1,1,512,1,40,1,6,3
435,3332,1,1,512,1,40,1,6,6
436,3332,1,1,512,1,40,1,3,7
437,3332,1,1,512,1,40,1,6,8
438,3332,1,1,512,1,40,1,3,2
439,3332,1,1,512,1,40,1,5,3
440,3332,1,1,512,1,40,1,3,7
441,3332,1,1,512,1,40,1,5,3
442,3332,1,1,512,1,40,1,7,7
443,3332,1,1,512,1,40,1,7,5
444,3332,1,1,512,1,40,1,1,1
445,3332,1,1,512,1,40,1,3,3
446,3332,1,1,512,1,40,1,1,2
447,3332,1,1,512,1,40,1,5,4
448,3332,1,1,512,1,40,1,3,4
449,3332,1,1,512,1,40,1,2,3
450,3332,1,1,512,1,40,1,3,1
451,3332,1,1,512,1,40,1,2,1
452,3332,1,1,512,1,40,1,7,4
453,3332,1,1,512,1,40,1,5,2
454,3332,1,1,512,1,40,1,5,2
455,3332,1,1,512,1,40,1,6,8
456,3332,1,1,512,1,40,1,0,1
457,3332,1,1,512,1,40,1,8,7
458,3332,1,1,512,1,40,1,7,4
459,3332,1,1,512,1,40,1,2,4
460,3332,1,1,512,1,40,1,2,4
461,3332,1,1,512,1,40,1,7,6
462,3332,1,1,512,1,40,1,6,5
463,3332,1,1,512,1,40,1,6,5
464,3332,1,1,512,1,40,1,5,5
465,3332,1,1,512,1,40,1,6,2
466,3332,1,1,512,1,40,1,2,2
467,3332,1,1,512,1,40,1,2,2
468,3332,1,1,512,1,40,1,4,3
469,3332,1,1,512,1,40,1,5,4
470,3332,1,1,512,1,40,1,1,2
471,3332,1,1,512,1,40,1,3,2
472,3332,1,1,512,1,40,1,6,3
473,3332,1,1,512,1,40,1,2,5
474,3332,1,1,512,1,40,1,6,3
475,3332,1,1,512,1,40,1,9,3
476,3332,1,1,512,1,40,1,6,3
477,4443,1,1,512,1,40,1,5,4
478,4443,1,1,512,1,40,1,6,4
479,4443,1,1,512,1,40,1,3,3
480,4443,1,1,512,1,40,1,6,3
481,4443,1,1,512,1,40,1,4,3
482,4443,1,1,512,1,40,1,4,3
483,4443,1,1,512,1,40,1,6,5
484,4443,1,1,512,1,40,1,0,1
485,4443,1,1,512,1,40,1,6,4
486,4443,1,1,512,1,40,1,2,6
487,4443,1,1,512,1,40,1,8,5
488,4443,1,1,512,1,40,1,3,1
489,4443,1,1,512,1,40,1,6,2
490,4443,1,1,512,1,40,1,1,1
491,4443,1,1,512,1,40,1,1,0
492,4443,1,1,512,1,40,1,6,6
493,4443,1,1,512,1,40,1,7,7
494,4443,1,1,512,1,40,1,4,3
495,4443,1,1,512,1,40,1,6,3
496,4443,1,1,512,1,40,1,1,0
497,4443,1,1,512,1,40,1,7,4
498,4443,1,1,512,1,40,1,6,4
499,4443,1,1,512,1,40,1,7,4
500,4443,1,1,512,1,40,1,3,5
501,4443,1,1,512,1,40,1,6,5
502,4443,1,1,512,1,40,1,3,7
503,4443,1,1,512,1,40,1,4,5
504,4443,1,1,512,1,40,1,2,2
505,4443,1,1,512,1,40,1,8,4
506,4443,1,1,512,1,40,1,2,2
507,4443,1,1,512,1,40,1,8,4
508,4443,1,1,512,1,40,1,0,0
509,4443,1,1,512,1,40,1,1,0
510,4443,1,1,512,1,40,1,2,2
511,4443,1,1,512,1,40,1,1,0
512,4443,1,1,512,1,40,1,5,8
513,4443,1,1,512,1,40,1,5,4
514,4443,1,1,512,1,40,1,1,2
515,4443,1,1,512,1,40,1,6,5
516,4443,1,1,512,1,40,1,2,3
517,4443,1,1,512,1,40,1,3,3
518,4443,1,1,512,1,40,1,7,2
519,4443,1,1,512,1,40,1,8,8
520,4443,1,1,512,1,40,1,4,2
521,4443,1,1,512,1,40,1,2,3
522,4443,1,1,512,1,40,1,6,5
523,4443,1,1,512,1,40,1,3,8
524,4443,1,1,512,1,40,1,1,2
525,4443,1,1,512,1,40,1,5,3
526,4443,1,1,512,1,40,1,2,1
527,4443,1,1,512,1,40,1,2,2
528,4443,1,1,512,1,40,1,2,2
529,4443,1,1,512,1,40,1,6,1
530,4443,1,1,512,1,40,1,1,2
531,4443,1,1,512,1,40,1,1,1
532,4443,1,1,512,1,40,1,1,1
533,4443,1,1,512,1,40,1,6,2
534,4443,1,1,512,1,40,1,6,4
535,4443,1,1,512,1,40,1,7,3
536,4443,1,1,512,1,40,1,5,4
537,4443,1,1,512,1,40,1,4,2
538,4443,1,1,512,1,40,1,6,3
539,4443,1,1,512,1,40,1,3,2
540,4443,1,1,512,1,40,1,9,8
541,4443,1,1,512,1,40,1,4,4
542,4443,1,1,512,1,40,1,7,7
543,4443,1,1,512,1,40,1,5,7
544,4443,1,1,512,1,40,1,1,1
545,4443,1,1,512,1,40,1,8,4
546,4443,1,1,512,1,40,1,1,3
547,4443,1,1,512,1,40,1,3,7
548,4443,1,1,512,1,40,1,1,2
549,4443,1,1,512,1,40,1,1,1
550,4443,1,1,512,1,40,1,1,1
551,4443,1,1,512,1,40,1,0,0
552,4443,1,1,512,1,40,1,2,2
553,4443,1,1,512,1,40,1,1,2
554,4443,1,1,512,1,40,1,5,2
555,4443,1,1,512,1,40,1,7,7
556,4443,1,1,512,1,40,1,3,2
557,4443,1,1,512,1,40,1,4,7
558,4443,1,1,512,1,40,1,7,7
559,4443,1,1,512,1,40,1,8,6
560,4443,1,1,512,1,40,1,7,6
561,4443,1,1,512,1,40,1,7,3
562,4443,1,1,512,1,40,1,7,3
563,4443,1,1,512,1,40,1,9,3
564,4443,1,1,512,1,40,1,0,0
565,4443,1,1,512,1,40,1,6,8
566,4443,1,1,512,1,40,1,2,3
567,4443,1,1,512,1,40,1,6,3
568,4443,1,1,512,1,40,1,3,3
569,4443,1,1,512,1,40,1,4,1
570,4443,1,1,512,1,40,1,2,1
571,4443,1,1,512,1,40,1,1,0
572,4443,1,1,512,1,40,1,3,1
573,4443,1,1,512,1,40,1,4,6
574,4443,1,1,512,1,40,1,3,2
575,4443,1,1,512,1,40,1,3,2
576,4443,1,1,512,1,40,1,3,3
577,4443,1,1,512,1,40,1,6,8
578,4443,1,1,512,1,40,1,7,7
579,4443,1,1,512,1,40,1,7,5
580,4443,1,1,512,1,40,1,2,5
581,4443,1,1,512,1,40,1,2,4
582,4443,1,1,512,1,40,1,5,5
583,4443,1,1,512,1,40,1,6,5
584,4443,1,1,512,1,40,1,3,0
585,4443,1,1,512,1,40,1,8,6
586,4443,1,1,512,1,40,1,5,4
587,4443,1,1,512,1,40,1,6,6
588,4443,1,1,512,1,40,1,2,3
589,4443,1,1,512,1,40,1,2,1
590,4443,1,1,512,1,40,1,0,0
591,4443,1,1,512,1,40,1,1,3
592,4443,1,1,512,1,40,1,6,5
593,4443,1,1,512,1,40,1,6,4
594,4443,1,1,512,1,40,1,3,2
595,4443,1,1,512,1,40,1,1,5
596,4443,1,1,512,1,40,1,4,4
597,4443,1,1,512,1,40,1,3,4
598,4443,1,1,512,1,40,1,1,2
599,4443,1,1,512,1,40,1,2,2
600,4443,1,1,512,1,40,1,6,3
601,4443,1,1,512,1,40,1,7,3
602,4443,1,1,512,1,40,1,5,6
603,4443,1,1,512,1,40,1,7,4
604,4443,1,1,512,1,40,1,2,1
605,4443,1,1,512,1,40,1,1,1
606,4443,1,1,512,1,40,1,5,3
607,4443,1,1,512,1,40,1,7,3
608,4443,1,1,512,1,40,1,5,3
609,4443,1,1,512,1,40,1,3,3
610,4443,1,1,512,1,40,1,2,3
611,4443,1,1,512,1,40,1,2,1
612,4443,1,1,512,1,40,1,3,1
613,4443,1,1,512,1,40,1,1,1
614,4443,1,1,512,1,40,1,3,1
615,4443,1,1,512,1,40,1,5,3
616,4443,1,1,512,1,40,1,6,4
617,4443,1,1,512,1,40,1,4,2
618,4443,1,1,512,1,40,1,7,6
619,4443,1,1,512,1,40,1,2,2
620,4443,1,1,512,1,40,1,6,8
621,4443,1,1,512,1,40,1,5,6
622,4443,1,1,512,1,40,1,7,2
623,4443,1,1,512,1,40,1,1,0
624,4443,1,1,512,1,40,1,1,1
625,4443,1,1,512,1,40,1,8,3
626,4443,1,1,512,1,40,1,5,7
627,4443,1,1,512,1,40,1,7,5
628,4443,1,1,512,1,40,1,1,1
629,4443,1,1,512,1,40,1,2,2
630,4443,1,1,512,1,40,1,3,1
631,4443,1,1,512,1,40,1,3,1
632,4443,1,1,512,1,40,1,2,1
633,4443,1,1,512,1,40,1,2,1
634,4443,1,1,512,1,40,1,2,2
635,4443,1,1,512,1,40,1,7,4
636,4443,1,1,512,1,40,1,3,3
